方形标签叠放实验， 拟合出错误顺序
speed   : 2
epc_type: 0
epc     : 0001 - 0007
order   : 0001 - 0007
0000 0006 0000 0000 0000 0000#1624777727871518#-46.5#5.71868037723767#1
0000 0003 0000 0000 0000 0000#1624777727873116#-58.0#5.546874528994478#1
0000 0007 0000 0000 0000 0000#1624777727874174#-40.0#3.9944859716542096#1
0000 0002 0000 0000 0000 0000#1624777727875759#-49.0#5.123495831538041#1
0000 0001 0000 0000 0000 0000#1624777727877540#-52.5#5.6573211457222445#1
0000 0004 0000 0000 0000 0000#1624777727878626#-55.5#0.8160777791551611#1
E200 001B 2014 0164 1580 8A56#1624777727879678#-65.5#5.356660911296659#1
0000 0005 0000 0000 0000 0000#1624777727880989#-50.5#1.1167380135807468#1
E200 001B 2014 0200 1580 ACEC#1624777727882689#-66.0#4.589670517353839#1
0000 0004 0000 0000 0000 0000#1624777728146968#-56.5#1.3560390164909069#1
0000 0007 0000 0000 0000 0000#1624777728150981#-39.0#4.442408361716817#1
E200 001B 2014 0200 1580 ACEC#1624777728152069#-66.5#5.43029198911517#1
0000 0002 0000 0000 0000 0000#1624777728153196#-50.5#5.546874528994478#1
E200 001B 2014 0164 1580 8A56#1624777728154586#-67.0#6.14819499784565#1
0000 0006 0000 0000 0000 0000#1624777728155696#-47.5#0.1043106935762236#1
0000 0001 0000 0000 0000 0000#1624777728156782#-53.0#6.086835766330224#1
E200 001B 2014 0195 1580 B13D#1624777728160476#-65.5#5.577554144752192#1
0000 0003 0000 0000 0000 0000#1624777728161604#-59.5#6.086835766330224#1
0000 0005 0000 0000 0000 0000#1624777728164577#-51.0#1.6382914814618648#1
E200 001B 2014 0200 1580 ACEC#1624777728170342#-68.0#5.47937937432751#1
0000 0004 0000 0000 0000 0000#1624777728171441#-56.5#1.4726215563702154#1
0000 0003 0000 0000 0000 0000#1624777728173356#-59.5#6.050020227420969#1
0000 0002 0000 0000 0000 0000#1624777728174457#-50.5#5.540738605842936#1
0000 0007 0000 0000 0000 0000#1624777728175558#-39.0#4.448544284868359#1
0000 0006 0000 0000 0000 0000#1624777728176684#-47.5#0.09817477042468103#1
0000 0005 0000 0000 0000 0000#1624777728178977#-51.0#1.6444274046134073#1
0000 0001 0000 0000 0000 0000#1624777728181049#-53.0#6.0991076126333095#1
E200 001B 2014 0195 1580 B13D#1624777728183313#-66.0#5.712544454086128#1
3008 33B2 DDD9 0140 2018 0626#1624777728184744#-57.5#5.534602682691394#1
E200 001B 2014 0164 1580 8A56#1624777728187865#-68.5#6.043884304269426#1
0000 0004 0000 0000 0000 0000#1624777728449221#-56.0#1.0369710126106935#1
0000 0007 0000 0000 0000 0000#1624777728450307#-39.5#4.172427743048944#1
E200 001B 2014 0164 1580 8A56#1624777728453496#-68.0#5.1725832167503825#1
3008 33B2 DDD9 0140 2018 0626#1624777728457337#-57.0#5.246214294568893#1
0000 0002 0000 0000 0000 0000#1624777728458835#-49.0#5.197126909356553#1
E200 001B 2014 0195 1580 B13D#1624777728460004#-66.0#5.338253141842031#1
0000 0005 0000 0000 0000 0000#1624777728461112#-51.0#1.282407938672396#1
E200 001B 2014 0200 1580 ACEC#1624777728462668#-67.5#4.8351074434155406#1
0000 0006 0000 0000 0000 0000#1624777728464401#-47.0#5.945709533844745#1
0000 0001 0000 0000 0000 0000#1624777728465482#-52.5#5.780039608753096#1
0000 0003 0000 0000 0000 0000#1624777728475054#-57.5#5.338253141842031#1
0000 0005 0000 0000 0000 0000#1624777728481967#-51.0#0.8958447801252144#1
0000 0004 0000 0000 0000 0000#1624777728483966#-56.0#0.5829126993965437#1
E200 001B 2014 0164 1580 8A56#1624777728485032#-67.0#4.724660826687775#1
0000 0007 0000 0000 0000 0000#1624777728486130#-40.5#3.8533597391687304#1
0000 0001 0000 0000 0000 0000#1624777728487216#-52.5#5.442563835418255#1
0000 0006 0000 0000 0000 0000#1624777728489784#-47.0#5.565282298449106#1
0000 0002 0000 0000 0000 0000#1624777728491028#-48.5#4.914874444385594#1
0000 0003 0000 0000 0000 0000#1624777728492115#-58.0#5.368932757599744#1
E200 001B 2014 0200 1580 ACEC#1624777728493232#-67.5#4.558990901596125#1
E200 001B 2014 0195 1580 B13D#1624777728494969#-65.5#4.7307967498393175#1
0000 0002 0000 0000 0000 0000#1624777728757067#-50.0#5.6573211457222445#1
0000 0007 0000 0000 0000 0000#1624777728758229#-39.5#4.583534594202296#1
4155 4F30 3030 3030 3131 3430#1624777728759536#-61.5#6.031612457966341#1
0000 0003 0000 0000 0000 0000#1624777728760850#-59.0#6.1850105367549055#1
0000 0006 0000 0000 0000 0000#1624777728762161#-48.0#0.2454369260617026#1
0000 0001 0000 0000 0000 0000#1624777728763474#-53.0#0.006135923151542565#1
E200 001B 2014 0164 1580 8A56#1624777728767156#-68.5#5.853670686571607#1
E200 001B 2014 0200 1580 ACEC#1624777728770064#-66.5#5.368932757599744#1
0000 0004 0000 0000 0000 0000#1624777728773841#-56.5#1.4419419406125027#1
3008 33B2 DDD9 0140 2018 0626#1624777728774937#-59.0#6.178874613603362#1
0000 0005 0000 0000 0000 0000#1624777728777089#-51.0#1.7426021750380885#1
0000 0004 0000 0000 0000 0000#1624777728783097#-56.5#1.509437095279471#1
0000 0006 0000 0000 0000 0000#1624777728784664#-48.0#0.23930100291016002#1
0000 0001 0000 0000 0000 0000#1624777728786275#-53.0#0.01227184630308513#1
0000 0007 0000 0000 0000 0000#1624777728787376#-39.5#4.571262747899211#1
3008 33B2 DDD9 0140 2018 0626#1624777728788992#-58.0#5.792311455056181#1
0000 0003 0000 0000 0000 0000#1624777728791034#-59.0#6.1850105367549055#1
3008 33B2 DDD9 0140 2018 0626#1624777728792134#-59.0#6.240233845118788#1
4155 4F30 3030 3030 3131 3430#1624777728793682#-62.0#6.056156150572511#1
0000 0002 0000 0000 0000 0000#1624777728796706#-49.5#5.681864838328415#1
0000 0005 0000 0000 0000 0000#1624777728799104#-51.0#1.7548740213411735#1
E200 001B 2014 0164 1580 8A56#1624777728800891#-67.5#5.829126993965437#1
E200 001B 2014 0200 1580 ACEC#1624777728801977#-66.5#5.424156065963627#1
E200 001B 2014 0195 1580 B13D#1624777729067445#-65.0#5.5284667595398505#1
0000 0005 0000 0000 0000 0000#1624777729068501#-51.0#1.380582709097077#1
0000 0003 0000 0000 0000 0000#1624777729069814#-58.0#5.822991070813893#1
0000 0002 0000 0000 0000 0000#1624777729074316#-49.5#5.393476450205914#1
E200 001B 2014 0200 1580 ACEC#1624777729076945#-66.5#5.190990986205009#1
E200 001B 2014 0164 1580 8A56#1624777729078054#-68.5#5.608233760509904#1
0000 0004 0000 0000 0000 0000#1624777729080043#-56.0#1.0921943209745766#1
0000 0007 0000 0000 0000 0000#1624777729081086#-39.5#4.313553975534423#1
0000 0006 0000 0000 0000 0000#1624777729082381#-48.0#6.111379458936394#1
0000 0001 0000 0000 0000 0000#1624777729083435#-52.0#5.982525072754001#1
0000 0005 0000 0000 0000 0000#1624777729096580#-50.5#1.0615147052168636#1
0000 0003 0000 0000 0000 0000#1624777729098393#-58.0#5.50392306693368#1
0000 0006 0000 0000 0000 0000#1624777729099420#-47.0#5.688000761479957#1
0000 0001 0000 0000 0000 0000#1624777729101817#-51.5#5.5714182216006485#1
E200 001B 2014 0164 1580 8A56#1624777729103351#-66.5#4.933282213840222#1
0000 0002 0000 0000 0000 0000#1624777729104453#-48.5#5.062136600022616#1
0000 0007 0000 0000 0000 0000#1624777729105569#-40.5#4.000621894805752#1
0000 0004 0000 0000 0000 0000#1624777729108606#-56.0#0.6994952392758523#1
E200 001B 2014 0200 1580 ACEC#1624777729109690#-65.5#4.626486056263094#1
E200 001B 2014 0195 1580 B13D#1624777729113150#-65.0#5.062136600022616#1
0000 0001 0000 0000 0000 0000#1624777729374933#-52.5#6.105243535784852#1
0000 0005 0000 0000 0000 0000#1624777729377421#-51.0#1.5585244804918115#1
0000 0003 0000 0000 0000 0000#1624777729378492#-58.5#6.105243535784852#1
E200 001B 2014 0164 1580 8A56#1624777729379615#-67.0#5.749359992995383#1
E200 001B 2014 0195 1580 B13D#1624777729381582#-64.5#5.737088146692298#1
0000 0004 0000 0000 0000 0000#1624777729382909#-56.0#1.3130875544301088#1
E200 001B 2014 0200 1580 ACEC#1624777729384052#-65.5#5.325981295538946#1
0000 0007 0000 0000 0000 0000#1624777729385637#-39.5#4.430136515413731#1
0000 0002 0000 0000 0000 0000#1624777729388444#-50.0#5.5100589900852235#1
0000 0006 0000 0000 0000 0000#1624777729390278#-48.0#0.030679615757712823#1
0000 0000 0000 0000 0000 2000#1624777729395551#-65.5#2.356194490192345#1
0000 0000 0000 0000 0000 2000#1624777729403637#-65.0#1.9573594853420782#1
0000 0006 0000 0000 0000 0000#1624777729404958#-48.0#0.03681553890925539#1
0000 0005 0000 0000 0000 0000#1624777729408109#-51.0#1.5462526341887264#1
E200 001B 2014 0195 1580 B13D#1624777729409191#-65.5#5.841398840268521#1
0000 0004 0000 0000 0000 0000#1624777729410288#-56.0#1.3499030933393643#1
0000 0007 0000 0000 0000 0000#1624777729412086#-39.5#4.424000592262189#1
0000 0001 0000 0000 0000 0000#1624777729413157#-52.5#6.117515382087937#1
0000 0002 0000 0000 0000 0000#1624777729414711#-50.0#5.5100589900852235#1
E200 001B 2014 0164 1580 8A56#1624777729415810#-68.5#5.822991070813893#1
0000 0003 0000 0000 0000 0000#1624777729416879#-59.0#6.105243535784852#1
E200 001B 2014 0200 1580 ACEC#1624777729418566#-65.5#5.221670601962723#1
0000 0002 0000 0000 0000 0000#1624777729683431#-49.5#5.184855063053467#1
0000 0007 0000 0000 0000 0000#1624777729686770#-39.5#4.154019973594316#1
0000 0005 0000 0000 0000 0000#1624777729688066#-51.0#1.2333205534600555#1
E200 001B 2014 0164 1580 8A56#1624777729689173#-66.0#5.129631754689584#1
0000 0006 0000 0000 0000 0000#1624777729690228#-47.0#5.915029918087033#1
0000 0004 0000 0000 0000 0000#1624777729693647#-55.5#1.0246991663076084#1
0000 0003 0000 0000 0000 0000#1624777729695974#-58.5#5.724816300389213#1
E200 001B 2014 0200 1580 ACEC#1624777729697049#-66.5#4.908738521234052#1
0000 0001 0000 0000 0000 0000#1624777729709011#-52.0#5.436427912266712#1
E200 001B 2014 0195 1580 B13D#1624777729711547#-64.0#4.693981210930062#1
0000 0003 0000 0000 0000 0000#1624777729715266#-57.5#5.368932757599744#1
0000 0002 0000 0000 0000 0000#1624777729718333#-49.0#4.871922982324796#1
0000 0007 0000 0000 0000 0000#1624777729719655#-40.5#3.8533597391687304#1
0000 0001 0000 0000 0000 0000#1624777729721508#-52.5#5.399612373357457#1
E200 001B 2014 0200 1580 ACEC#1624777729722581#-66.0#4.28287435977671#1
0000 0005 0000 0000 0000 0000#1624777729724049#-51.0#0.8467573949128739#1
E200 001B 2014 0195 1580 B13D#1624777729725146#-65.0#4.914874444385594#1
0000 0006 0000 0000 0000 0000#1624777729726227#-47.0#5.546874528994478#1
0000 0004 0000 0000 0000 0000#1624777729727627#-55.5#0.5767767762450011#1
E200 001B 2014 0164 1580 8A56#1624777729728850#-67.0#4.577398671050753#1
0000 0003 0000 0000 0000 0000#1624777729990268#-60.0#0.04295146206079795#1
0000 0005 0000 0000 0000 0000#1624777729991553#-51.0#1.7794177139473437#1
E200 001B 2014 0195 1580 B13D#1624777729993658#-65.5#5.915029918087033#1
0000 0004 0000 0000 0000 0000#1624777729994700#-56.5#1.509437095279471#1
0000 0001 0000 0000 0000 0000#1624777729995998#-53.0#0.07363107781851078#1
3008 33B2 DDD9 0140 2018 0626#1624777729997770#-57.5#5.8475347634200645#1
E200 001B 2014 0164 1580 8A56#1624777729999375#-68.0#5.841398840268521#1
3008 33B2 DDD9 0140 2018 0626#1624777730005054#-58.5#6.252505691421874#1
0000 0007 0000 0000 0000 0000#1624777730006623#-39.5#4.565126824747668#1
0000 0002 0000 0000 0000 0000#1624777730007951#-50.0#5.675728915176872#1
0000 0006 0000 0000 0000 0000#1624777730009991#-47.5#0.23316507975861744#1
E200 001B 2014 0200 1580 ACEC#1624777730011193#-67.5#5.43029198911517#1
0000 0005 0000 0000 0000 0000#1624777730016623#-51.0#1.7732817907958012#1
0000 0007 0000 0000 0000 0000#1624777730018405#-39.5#4.571262747899211#1
0000 0004 0000 0000 0000 0000#1624777730020574#-56.5#1.5155730184310134#1
E200 001B 2014 0195 1580 B13D#1624777730021709#-66.0#5.743224069843841#1
0000 0006 0000 0000 0000 0000#1624777730023219#-47.5#0.23930100291016002#1
0000 0001 0000 0000 0000 0000#1624777730025258#-53.0#0.02454369260617026#1
E200 001B 2014 0164 1580 8A56#1624777730026538#-67.5#5.730952223540755#1
0000 0002 0000 0000 0000 0000#1624777730027667#-50.5#5.651185222570702#1
3008 33B2 DDD9 0140 2018 0626#1624777730028738#-58.5#6.2034183062095325#1
0000 0003 0000 0000 0000 0000#1624777730030154#-59.0#0.018407769454627694#1
3008 33B2 DDD9 0140 2018 0626#1624777730031255#-57.0#5.829126993965437#1
E200 001B 2014 0200 1580 ACEC#1624777730032598#-66.0#5.283029833478148#1
0000 0004 0000 0000 0000 0000#1624777730297493#-55.0#1.1903690913992575#1
0000 0003 0000 0000 0000 0000#1624777730298609#-58.5#5.884350302329319#1
0000 0002 0000 0000 0000 0000#1624777730299907#-50.0#5.399612373357457#1
0000 0006 0000 0000 0000 0000#1624777730301460#-47.5#6.056156150572511#1
0000 0005 0000 0000 0000 0000#1624777730302571#-51.5#1.41126232485479#1
3008 33B2 DDD9 0140 2018 0626#1624777730303920#-57.5#5.283029833478148#1
E200 001B 2014 0164 1580 8A56#1624777730308352#-67.0#5.264622064023521#1
0000 0007 0000 0000 0000 0000#1624777730309707#-39.5#4.252194744018997#1
0000 0001 0000 0000 0000 0000#1624777730310792#-52.5#5.964117303299373#1
E200 001B 2014 0200 1580 ACEC#1624777730312106#-66.5#4.773748211900116#1
0000 0003 0000 0000 0000 0000#1624777730331389#-57.5#5.638913376267617#1
0000 0007 0000 0000 0000 0000#1624777730334773#-40.5#4.000621894805752#1
0000 0005 0000 0000 0000 0000#1624777730336483#-50.5#1.043106935762236#1
0000 0004 0000 0000 0000 0000#1624777730338053#-55.5#0.7853981633974483#1
0000 0006 0000 0000 0000 0000#1624777730339134#-47.0#5.6573211457222445#1
E200 001B 2014 0200 1580 ACEC#1624777730340209#-67.0#4.534447208989955#1
0000 0002 0000 0000 0000 0000#1624777730341493#-49.5#5.074408446325701#1
0000 0001 0000 0000 0000 0000#1624777730343190#-52.5#5.583690067903734#1
E200 001B 2014 0164 1580 8A56#1624777730344299#-67.0#4.853515212870168#1
0000 0007 0000 0000 0000 0000#1624777730608781#-39.5#4.405592822807561#1
0000 0006 0000 0000 0000 0000#1624777730610091#-47.5#0.01227184630308513#1
0000 0002 0000 0000 0000 0000#1624777730611685#-50.0#5.473243451175968#1
0000 0004 0000 0000 0000 0000#1624777730613042#-56.0#1.3437671701878218#1
0000 0001 0000 0000 0000 0000#1624777730616251#-52.5#6.050020227420969#1
0000 0005 0000 0000 0000 0000#1624777730617762#-51.0#1.6382914814618648#1
E200 001B 2014 0200 1580 ACEC#1624777730618836#-66.5#5.338253141842031#1
0000 0003 0000 0000 0000 0000#1624777730619936#-59.0#6.092971689481767#1
E200 001B 2014 0164 1580 8A56#1624777730623731#-68.5#5.896622148632405#1
E200 001B 2014 0195 1580 B13D#1624777730625717#-64.5#5.5714182216006485#1
0000 0002 0000 0000 0000 0000#1624777730634729#-50.5#5.4671075280244255#1
0000 0004 0000 0000 0000 0000#1624777730636143#-56.0#1.423534171157875#1
0000 0001 0000 0000 0000 0000#1624777730637496#-52.5#6.062292073724054#1
0000 0006 0000 0000 0000 0000#1624777730639920#-47.5#0.04908738521234052#1
0000 0005 0000 0000 0000 0000#1624777730640961#-51.0#1.6137477888556946#1
E200 001B 2014 0200 1580 ACEC#1624777730642080#-67.0#5.424156065963627#1
0000 0003 0000 0000 0000 0000#1624777730643177#-59.5#6.129787228391022#1
3008 33B2 DDD9 0140 2018 0626#1624777730644539#-58.0#5.700272607783043#1
0000 0007 0000 0000 0000 0000#1624777730645625#-39.5#4.424000592262189#1
E200 001B 2014 0164 1580 8A56#1624777730647978#-68.0#5.675728915176872#1
E200 001B 2014 0195 1580 B13D#1624777730649104#-66.0#5.595961914206819#1
0000 0003 0000 0000 0000 0000#1624777730914128#-58.0#5.786175531904639#1
0000 0002 0000 0000 0000 0000#1624777730915172#-49.5#5.21553467881118#1
0000 0001 0000 0000 0000 0000#1624777730916257#-52.5#5.792311455056181#1
E200 001B 2014 0164 1580 8A56#1624777730917351#-67.5#5.221670601962723#1
E200 001B 2014 0195 1580 B13D#1624777730919014#-65.5#5.2339424482658075#1
0000 0005 0000 0000 0000 0000#1624777730928164#-51.0#0.8897088569736719#1
0000 0004 0000 0000 0000 0000#1624777730930618#-55.5#0.607456392002714#1
0000 0007 0000 0000 0000 0000#1624777730931731#-40.5#3.834951969714103#1
0000 0006 0000 0000 0000 0000#1624777730932756#-46.5#5.5284667595398505#1
E200 001B 2014 0200 1580 ACEC#1624777730935171#-67.0#4.473087977474529#1
0000 0007 0000 0000 0000 0000#1624777730939712#-40.5#3.834951969714103#1
E200 001B 2014 0200 1580 ACEC#1624777730940815#-67.5#4.381049130201391#1
0000 0003 0000 0000 0000 0000#1624777730942171#-57.5#5.442563835418255#1
E200 001B 2014 0195 1580 B13D#1624777730943808#-65.0#4.743068596142402#1
0000 0001 0000 0000 0000 0000#1624777730945604#-52.5#5.424156065963627#1
0000 0004 0000 0000 0000 0000#1624777730946931#-56.0#0.6320000846088841#1
E200 001B 2014 0164 1580 8A56#1624777730949436#-67.0#4.743068596142402#1
0000 0005 0000 0000 0000 0000#1624777730950489#-51.0#0.8958447801252144#1
0000 0006 0000 0000 0000 0000#1624777730953666#-47.0#5.5284667595398505#1
0000 0002 0000 0000 0000 0000#1624777730956061#-49.0#4.933282213840222#1
0000 0001 0000 0000 0000 0000#1624777731221135#-53.0#0.006135923151542565#1
E200 001B 2014 0195 1580 B13D#1624777731222372#-63.5#5.93343768754166#1
0000 0004 0000 0000 0000 0000#1624777731223713#-56.5#1.5462526341887264#1
0000 0005 0000 0000 0000 0000#1624777731227092#-51.0#1.7303303287350031#1
0000 0006 0000 0000 0000 0000#1624777731228188#-48.0#0.2699806186678728#1
0000 0002 0000 0000 0000 0000#1624777731229260#-50.0#5.651185222570702#1
0000 0007 0000 0000 0000 0000#1624777731230331#-39.5#4.552854978444583#1
3008 33B2 DDD9 0140 2018 0626#1624777731232635#-58.0#5.71868037723767#1
E200 001B 2014 0164 1580 8A56#1624777731236500#-68.5#6.166602767300278#1
0000 0003 0000 0000 0000 0000#1624777731237826#-59.5#0.030679615757712823#1
E200 001B 2014 0200 1580 ACEC#1624777731239140#-67.0#5.620505606812989#1
0000 0007 0000 0000 0000 0000#1624777731246265#-39.5#4.571262747899211#1
0000 0002 0000 0000 0000 0000#1624777731248121#-50.0#5.651185222570702#1
E200 001B 2014 0195 1580 B13D#1624777731251036#-64.5#5.896622148632405#1
0000 0006 0000 0000 0000 0000#1624777731252333#-48.0#0.23316507975861744#1
0000 0005 0000 0000 0000 0000#1624777731253401#-51.0#1.761009944492716#1
0000 0004 0000 0000 0000 0000#1624777731254744#-56.5#1.4480778637640452#1
E200 001B 2014 0200 1580 ACEC#1624777731255787#-66.5#5.626641529964532#1
0000 0003 0000 0000 0000 0000#1624777731256860#-59.5#6.17273869045182#1
0000 0001 0000 0000 0000 0000#1624777731258541#-53.0#0.006135923151542565#1
E200 001B 2014 0164 1580 8A56#1624777731261304#-68.0#6.166602767300278#1
0000 0007 0000 0000 0000 0000#1624777731522734#-39.5#4.289010282928253#1
E200 001B 2014 0164 1580 8A56#1624777731526208#-67.0#5.577554144752192#1
E200 001B 2014 0195 1580 B13D#1624777731527971#-63.5#5.47937937432751#1
0000 0004 0000 0000 0000 0000#1624777731529274#-56.0#1.1535535524900022#1
0000 0002 0000 0000 0000 0000#1624777731530373#-49.5#5.344389064993574#1
0000 0006 0000 0000 0000 0000#1624777731531441#-48.0#6.111379458936394#1
0000 0003 0000 0000 0000 0000#1624777731540560#-58.0#5.559146375297564#1
E200 001B 2014 0200 1580 ACEC#1624777731542947#-66.0#4.620350133111551#1
0000 0001 0000 0000 0000 0000#1624777731544499#-52.0#5.577554144752192#1
0000 0005 0000 0000 0000 0000#1624777731548888#-50.5#1.0492428589137786#1
0000 0005 0000 0000 0000 0000#1624777731552675#-51.0#1.0799224746714913#1
E200 001B 2014 0164 1580 8A56#1624777731553700#-66.5#5.086680292628786#1
0000 0002 0000 0000 0000 0000#1624777731555510#-49.0#5.074408446325701#1
E200 001B 2014 0195 1580 B13D#1624777731558945#-64.5#4.933282213840222#1
E200 001B 2014 0200 1580 ACEC#1624777731560016#-65.5#4.626486056263094#1
0000 0007 0000 0000 0000 0000#1624777731561358#-40.0#4.006757817957295#1
0000 0003 0000 0000 0000 0000#1624777731562417#-58.0#5.522330836388308#1
0000 0004 0000 0000 0000 0000#1624777731564044#-56.0#0.7363107781851077#1
0000 0006 0000 0000 0000 0000#1624777731565366#-47.0#5.706408530934585#1
0000 0001 0000 0000 0000 0000#1624777731566708#-52.0#5.565282298449106#1
0000 0007 0000 0000 0000 0000#1624777731832052#-39.5#4.430136515413731#1
0000 0006 0000 0000 0000 0000#1624777731833345#-48.0#0.03681553890925539#1
0000 0004 0000 0000 0000 0000#1624777731836025#-56.0#1.3928545554001621#1
E200 001B 2014 0200 1580 ACEC#1624777731838153#-67.0#5.221670601962723#1
0000 0002 0000 0000 0000 0000#1624777731839254#-50.5#5.540738605842936#1
0000 0005 0000 0000 0000 0000#1624777731840552#-51.0#1.607611865704152#1
E200 001B 2014 0164 1580 8A56#1624777731842548#-66.5#5.651185222570702#1
0000 0001 0000 0000 0000 0000#1624777731843673#-53.0#6.154330920997192#1
0000 0003 0000 0000 0000 0000#1624777731844774#-59.0#6.166602767300278#1
E200 001B 2014 0195 1580 B13D#1624777731847949#-65.5#5.626641529964532#1
E200 001B 2014 0195 1580 B13D#1624777731859149#-65.5#5.737088146692298#1
0000 0006 0000 0000 0000 0000#1624777731860287#-48.0#0.06135923151542565#1
0000 0001 0000 0000 0000 0000#1624777731862698#-53.0#6.1420590746941075#1
0000 0002 0000 0000 0000 0000#1624777731864654#-50.5#5.540738605842936#1
0000 0007 0000 0000 0000 0000#1624777731865755#-39.0#4.424000592262189#1
0000 0003 0000 0000 0000 0000#1624777731867042#-58.5#6.105243535784852#1
0000 0005 0000 0000 0000 0000#1624777731868635#-51.5#1.6137477888556946#1
0000 0004 0000 0000 0000 0000#1624777731869706#-56.0#1.3744467859455345#1
E200 001B 2014 0164 1580 8A56#1624777731871846#-67.5#5.982525072754001#1
E200 001B 2014 0200 1580 ACEC#1624777731873231#-67.0#5.45483568172134#1
0000 0006 0000 0000 0000 0000#1624777732135664#-47.0#5.988660995905543#1
0000 0001 0000 0000 0000 0000#1624777732138103#-52.0#5.939573610693203#1
E200 001B 2014 0164 1580 8A56#1624777732139395#-67.5#5.203262832508095#1
0000 0004 0000 0000 0000 0000#1624777732140680#-55.5#1.0369710126106935#1
0000 0005 0000 0000 0000 0000#1624777732144394#-51.0#1.3437671701878218#1
0000 0007 0000 0000 0000 0000#1624777732146021#-39.5#4.190835512503572#1
0000 0002 0000 0000 0000 0000#1624777732147137#-50.0#5.283029833478148#1
0000 0003 0000 0000 0000 0000#1624777732149475#-58.0#5.841398840268521#1
E200 001B 2014 0195 1580 B13D#1624777732163466#-65.5#4.479223900626073#1
E200 001B 2014 0200 1580 ACEC#1624777732164537#-67.0#4.215379205109742#1
0000 0005 0000 0000 0000 0000#1624777732167482#-51.0#1.0062913968529805#1
0000 0002 0000 0000 0000 0000#1624777732168523#-49.0#5.00077736850719#1
0000 0004 0000 0000 0000 0000#1624777732169624#-56.0#0.6688156235181395#1
E200 001B 2014 0200 1580 ACEC#1624777732171412#-67.0#4.485359823777615#1
0000 0007 0000 0000 0000 0000#1624777732172440#-40.5#3.9147189706841563#1
0000 0003 0000 0000 0000 0000#1624777732174545#-58.0#5.45483568172134#1
E200 001B 2014 0195 1580 B13D#1624777732177790#-64.5#4.509903516383785#1
E200 001B 2014 0164 1580 8A56#1624777732180935#-66.5#4.816699673960914#1
0000 0006 0000 0000 0000 0000#1624777732183528#-47.0#5.64504929941916#1
0000 0001 0000 0000 0000 0000#1624777732184656#-52.0#5.534602682691394#1
0000 0002 0000 0000 0000 0000#1624777732447293#-50.0#5.632777453116074#1
0000 0004 0000 0000 0000 0000#1624777732448393#-56.5#1.6321555583103222#1
0000 0007 0000 0000 0000 0000#1624777732449478#-39.0#4.583534594202296#1
0000 0005 0000 0000 0000 0000#1624777732450519#-51.5#1.8285050991596843#1
E200 001B 2014 0200 1580 ACEC#1624777732454255#-66.0#5.559146375297564#1
0000 0001 0000 0000 0000 0000#1624777732455395#-52.5#0.02454369260617026#1
E200 001B 2014 0164 1580 8A56#1624777732457971#-67.0#0.04908738521234052#1
0000 0003 0000 0000 0000 0000#1624777732459329#-62.0#6.240233845118788#1
4155 4F30 3030 3030 3131 3430#1624777732460864#-61.0#0.28838838812250056#1
0000 0006 0000 0000 0000 0000#1624777732462944#-47.5#0.3436116964863836#1
E200 001B 2014 0195 1580 B13D#1624777732466635#-65.0#6.007068765360171#1
E200 001B 2014 0195 1580 B13D#1624777732471582#-64.0#5.970253226450915#1
0000 0005 0000 0000 0000 0000#1624777732472680#-51.5#1.7794177139473437#1
3008 33B2 DDD9 0140 2018 0626#1624777732474695#-58.0#5.565282298449106#1
0000 0007 0000 0000 0000 0000#1624777732476234#-39.5#4.608078286808466#1
0000 0003 0000 0000 0000 0000#1624777732477508#-61.0#6.264777537724958#1
E200 001B 2014 0164 1580 8A56#1624777732478838#-68.0#6.277049384028044#1
0000 0001 0000 0000 0000 0000#1624777732480394#-53.0#0.018407769454627694#1
E200 001B 2014 0200 1580 ACEC#1624777732482665#-66.0#5.730952223540755#1
0000 0002 0000 0000 0000 0000#1624777732483764#-49.5#5.632777453116074#1
0000 0004 0000 0000 0000 0000#1624777732485590#-57.0#1.509437095279471#1
0000 0006 0000 0000 0000 0000#1624777732486728#-48.0#0.35588354278946877#1
4155 4F30 3030 3030 3131 3430#1624777732487839#-61.5#0.3190680038802134#1
0000 0003 0000 0000 0000 0000#1624777732758185#-56.5#5.9518454569962875#1
0000 0006 0000 0000 0000 0000#1624777732759566#-47.0#6.062292073724054#1
E200 001B 2014 0164 1580 8A56#1624777732761288#-67.0#5.7616318392984684#1
0000 0007 0000 0000 0000 0000#1624777732771279#-40.5#3.9453985864418692#1
0000 0004 0000 0000 0000 0000#1624777732773462#-55.0#0.6933593161243098#1
0000 0002 0000 0000 0000 0000#1624777732774519#-48.5#5.227806525114265#1
0000 0001 0000 0000 0000 0000#1624777732776273#-52.0#5.780039608753096#1
0000 0005 0000 0000 0000 0000#1624777732777328#-50.0#1.0983302441261191#1
E200 001B 2014 0200 1580 ACEC#1624777732779401#-66.0#4.871922982324796#1
E200 001B 2014 0195 1580 B13D#1624777732781173#-65.5#5.141903600992669#1
0000 0004 0000 0000 0000 0000#1624777732785966#-55.5#0.6872233929727672#1
0000 0005 0000 0000 0000 0000#1624777732788615#-50.0#1.1044661672776617#1
0000 0003 0000 0000 0000 0000#1624777732790824#-56.0#5.638913376267617#1
0000 0002 0000 0000 0000 0000#1624777732791899#-48.5#5.240078371417351#1
0000 0001 0000 0000 0000 0000#1624777732792985#-52.0#5.773903685601553#1
0000 0006 0000 0000 0000 0000#1624777732794337#-46.5#5.64504929941916#1
0000 0007 0000 0000 0000 0000#1624777732795394#-40.5#3.9576704327449543#1
