长条形标签叠放实验， 拟合出正确顺序
speed   : 2.5
epc_type: 2
epc     : 000f - 0015
order   : 000f - 0015
0000 0011 2000 0000 0000 0000#1624798413259008#-57.5#2.024854640009046#1
E200 001B 2014 0164 1580 8A56#1624798413260118#-64.0#6.111379458936394#1
0000 0014 2000 0000 0000 0000#1624798413525211#-45.5#3.988350048502667#1
0000 0012 2000 0000 0000 0000#1624798413526894#-56.5#5.620505606812989#1
0000 0010 2000 0000 0000 0000#1624798413528434#-52.0#3.693825737228624#1
E200 001B 2014 0164 1580 8A56#1624798413529487#-63.0#5.522330836388308#1
E200 001B 2014 0201 1580 B140#1624798413530777#-63.0#1.9512235621905356#1
0000 0013 2000 0000 0000 0000#1624798413531828#-50.0#4.430136515413731#1
0000 0011 2000 0000 0000 0000#1624798413534954#-58.0#1.8530487917658545#1
0000 000F 2000 0000 0000 0000#1624798413536028#-49.0#4.767612288748572#1
3008 33B2 DDD9 0140 2018 0626#1624798413537476#-57.5#3.1231848841351653#1
0000 0015 2000 0000 0000 0000#1624798413540239#-56.5#3.509748042682347#1
0000 0011 2000 0000 0000 0000#1624798413546977#-58.0#1.902136176978195#1
0000 000F 2000 0000 0000 0000#1624798413548910#-49.0#4.76147636559703#1
0000 0014 2000 0000 0000 0000#1624798413550819#-46.0#3.9944859716542096#1
0000 0012 2000 0000 0000 0000#1624798413552149#-57.0#5.663457068873787#1
0000 0010 2000 0000 0000 0000#1624798413553253#-52.0#3.693825737228624#1
0000 0013 2000 0000 0000 0000#1624798413554589#-50.0#4.368777283898306#1
0000 0015 2000 0000 0000 0000#1624798413555937#-56.5#3.442252888015379#1
3008 33B2 DDD9 0140 2018 0626#1624798413557137#-58.0#3.117048960983623#1
E200 001B 2014 0201 1580 B140#1624798413558698#-63.5#1.9696313316451632#1
E200 001B 2014 0164 1580 8A56#1624798413559977#-63.5#5.546874528994478#1
0000 0010 2000 0000 0000 0000#1624798413822395#-52.0#4.166291819897402#1
3008 33B2 DDD9 0140 2018 0626#1624798413823699#-56.0#3.761320891895592#1
0000 000F 2000 0000 0000 0000#1624798413825229#-48.5#5.252350217720435#1
0000 0015 2000 0000 0000 0000#1624798413826532#-55.5#4.049709280018092#1
0000 0012 2000 0000 0000 0000#1624798413828619#-56.5#6.17273869045182#1
0000 0013 2000 0000 0000 0000#1624798413830407#-49.5#4.884194828627882#1
0000 0014 2000 0000 0000 0000#1624798413839923#-45.5#4.147884050442774#1
0000 0011 2000 0000 0000 0000#1624798413842713#-56.5#2.0064468705544187#1
E200 001B 2014 0164 1580 8A56#1624798413844688#-64.0#5.816855147662351#1
E200 001B 2014 0201 1580 B140#1624798413845749#-64.0#2.2886993355253766#1
0000 000F 2000 0000 0000 0000#1624798413854227#-48.5#4.963961829597935#1
0000 0014 2000 0000 0000 0000#1624798413855762#-45.0#4.1417481272912315#1
0000 0013 2000 0000 0000 0000#1624798413858204#-50.0#4.558990901596125#1
0000 0015 2000 0000 0000 0000#1624798413859285#-56.0#3.6324665057131984#1
0000 0010 2000 0000 0000 0000#1624798413861468#-52.5#3.8840393549264434#1
0000 0011 2000 0000 0000 0000#1624798413862498#-57.5#1.9573594853420782#1
0000 0012 2000 0000 0000 0000#1624798413864285#-56.0#5.8045833013592665#1
3008 33B2 DDD9 0140 2018 0626#1624798413865797#-57.0#3.3440781175906977#1
E200 001B 2014 0164 1580 8A56#1624798413866880#-64.0#5.71868037723767#1
E200 001B 2014 0201 1580 B140#1624798413868880#-64.0#2.2150682577068657#1
3008 33B2 DDD9 0140 2018 0626#1624798414130253#-57.5#2.8286605728611223#1
0000 000F 2000 0000 0000 0000#1624798414131560#-49.0#4.614214209960009#1
0000 0015 2000 0000 0000 0000#1624798414133337#-56.5#3.2949907323783574#1
0000 0014 2000 0000 0000 0000#1624798414134375#-45.5#3.834951969714103#1
0000 0012 2000 0000 0000 0000#1624798414135390#-57.0#5.497787143782138#1
0000 0010 2000 0000 0000 0000#1624798414138008#-50.5#3.522019888985432#1
E200 001B 2014 0164 1580 8A56#1624798414139328#-63.5#5.325981295538946#1
E200 001B 2014 0201 1580 B140#1624798414140876#-63.0#1.736466251886546#1
0000 0013 2000 0000 0000 0000#1624798414143360#-50.5#4.239922897715912#1
0000 0011 2000 0000 0000 0000#1624798414146384#-58.5#1.748738098189631#1
3008 33B2 DDD9 0140 2018 0626#1624798414154591#-57.5#2.8654761117703775#1
E200 001B 2014 0164 1580 8A56#1624798414155730#-63.0#5.283029833478148#1
0000 0012 2000 0000 0000 0000#1624798414158344#-57.0#5.559146375297564#1
0000 000F 2000 0000 0000 0000#1624798414160315#-49.5#4.595806440505381#1
0000 0014 2000 0000 0000 0000#1624798414161570#-45.5#3.822680123411018#1
0000 0011 2000 0000 0000 0000#1624798414162656#-58.0#1.7548740213411735#1
E200 001B 2014 0201 1580 B140#1624798414163744#-63.5#1.7794177139473437#1
0000 0013 2000 0000 0000 0000#1624798414165039#-50.0#4.23378697456437#1
0000 0015 2000 0000 0000 0000#1624798414166773#-57.0#3.3379421944391554#1
0000 0010 2000 0000 0000 0000#1624798414168171#-50.5#3.5281558121369745#1
0000 0013 2000 0000 0000 0000#1624798414430530#-49.0#5.080544369477243#1
0000 0012 2000 0000 0000 0000#1624798414432886#-56.0#0.03681553890925539#1
E200 001B 2014 0164 1580 8A56#1624798414434752#-65.5#0.17794177139473438#1
0000 0014 2000 0000 0000 0000#1624798414435861#-45.0#4.681709364626977#1
0000 0010 2000 0000 0000 0000#1624798414437015#-50.5#4.295146206079795#1
0000 000F 2000 0000 0000 0000#1624798414439487#-49.0#5.43029198911517#1
3008 33B2 DDD9 0140 2018 0626#1624798414440575#-55.5#4.031301510563465#1
0000 0015 2000 0000 0000 0000#1624798414441599#-55.5#4.227651051412827#1
0000 0011 2000 0000 0000 0000#1624798414443141#-58.0#2.337786720737717#1
E200 001B 2014 0200 1580 ACEC#1624798414445582#-67.0#4.411728745959104#1
E200 001B 2014 0201 1580 B140#1624798414456266#-64.0#2.399145952253143#1
E200 001B 2014 0201 1580 B140#1624798414460985#-64.0#2.429825568010856#1
E200 001B 2014 0200 1580 ACEC#1624798414462116#-68.5#4.1417481272912315#1
0000 0011 2000 0000 0000 0000#1624798414463883#-57.5#2.0923497946760143#1
0000 0015 2000 0000 0000 0000#1624798414465388#-56.0#3.9269908169872414#1
E200 001B 2014 0164 1580 8A56#1624798414466982#-64.5#6.000932842208628#1
0000 0013 2000 0000 0000 0000#1624798414471255#-50.0#4.779884135051658#1
0000 0014 2000 0000 0000 0000#1624798414472593#-45.0#4.374913207049849#1
0000 0012 2000 0000 0000 0000#1624798414473683#-56.0#5.9518454569962875#1
0000 0010 2000 0000 0000 0000#1624798414475089#-51.0#4.031301510563465#1
3008 33B2 DDD9 0140 2018 0626#1624798414477021#-56.5#3.5465635815916023#1
0000 000F 2000 0000 0000 0000#1624798414478312#-48.5#5.105088062083414#1
E200 001B 2014 0164 1580 8A56#1624798414741432#-64.0#5.651185222570702#1
0000 0013 2000 0000 0000 0000#1624798414742739#-49.5#4.460816131171445#1
E200 001B 2014 0201 1580 B140#1624798414743858#-63.5#1.9573594853420782#1
0000 000F 2000 0000 0000 0000#1624798414746941#-49.0#4.804427827657828#1
0000 0011 2000 0000 0000 0000#1624798414748015#-58.0#1.8162332528565992#1
0000 0010 2000 0000 0000 0000#1624798414749141#-51.0#3.6876898140770815#1
3008 33B2 DDD9 0140 2018 0626#1624798414750702#-58.0#3.153864499892878#1
0000 0015 2000 0000 0000 0000#1624798414753529#-56.5#3.5956509668039427#1
0000 0012 2000 0000 0000 0000#1624798414754861#-56.0#5.700272607783043#1
0000 0014 2000 0000 0000 0000#1624798414756224#-45.5#4.074252972624263#1
3008 33B2 DDD9 0140 2018 0626#1624798414764407#-57.5#3.104777114680538#1
E200 001B 2014 0164 1580 8A56#1624798414765518#-64.0#5.559146375297564#1
0000 0010 2000 0000 0000 0000#1624798414767160#-52.5#3.693825737228624#1
0000 0014 2000 0000 0000 0000#1624798414768242#-45.5#4.080388895775806#1
0000 0011 2000 0000 0000 0000#1624798414770064#-56.5#1.8346410223112268#1
0000 0015 2000 0000 0000 0000#1624798414772937#-56.5#3.5711072741977725#1
0000 000F 2000 0000 0000 0000#1624798414774213#-49.0#4.822835597112456#1
0000 0013 2000 0000 0000 0000#1624798414775763#-50.0#4.479223900626073#1
E200 001B 2014 0201 1580 B140#1624798414777210#-63.5#1.9634954084936207#1
0000 0012 2000 0000 0000 0000#1624798414778724#-56.0#5.66959299202533#1
3008 33B2 DDD9 0140 2018 0626#1624798415041258#-56.0#3.792000507653305#1
0000 0015 2000 0000 0000 0000#1624798415042308#-55.5#4.1172044346850605#1
E200 001B 2014 0200 1580 ACEC#1624798415045279#-68.5#3.9944859716542096#1
0000 0011 2000 0000 0000 0000#1624798415047261#-56.0#2.2212041808584084#1
E200 001B 2014 0164 1580 8A56#1624798415048899#-64.0#6.227961998815704#1
0000 0013 2000 0000 0000 0000#1624798415049926#-49.0#4.963961829597935#1
0000 0014 2000 0000 0000 0000#1624798415051206#-44.5#4.522175362686871#1
0000 000F 2000 0000 0000 0000#1624798415053137#-49.0#5.289165756629691#1
0000 0010 2000 0000 0000 0000#1624798415055329#-52.0#4.184699589352029#1
0000 0012 2000 0000 0000 0000#1624798415056388#-56.0#6.160466844148735#1
E200 001B 2014 0201 1580 B140#1624798415066724#-63.5#1.9634954084936207#1
0000 0010 2000 0000 0000 0000#1624798415071068#-52.5#3.8963112012295285#1
E200 001B 2014 0164 1580 8A56#1624798415072377#-64.5#5.8045833013592665#1
E200 001B 2014 0201 1580 B140#1624798415076860#-63.5#2.0800779483729293#1
0000 0012 2000 0000 0000 0000#1624798415077933#-56.0#5.859806609723149#1
0000 0014 2000 0000 0000 0000#1624798415079498#-45.0#4.215379205109742#1
0000 0013 2000 0000 0000 0000#1624798415080607#-50.0#4.6448938257177215#1
0000 000F 2000 0000 0000 0000#1624798415081640#-48.5#4.95168998329485#1
0000 0015 2000 0000 0000 0000#1624798415083019#-56.0#3.767456815047135#1
0000 0011 2000 0000 0000 0000#1624798415085519#-57.5#1.9512235621905356#1
3008 33B2 DDD9 0140 2018 0626#1624798415086965#-57.0#3.313398501832985#1
E200 001B 2014 0201 1580 B140#1624798415352221#-63.0#1.761009944492716#1
0000 0011 2000 0000 0000 0000#1624798415353862#-57.5#1.7916895602504288#1
0000 0014 2000 0000 0000 0000#1624798415355243#-46.0#3.877903431774901#1
0000 0015 2000 0000 0000 0000#1624798415356533#-56.5#3.411573272257666#1
0000 0010 2000 0000 0000 0000#1624798415357619#-50.5#3.5895150436524004#1
0000 0013 2000 0000 0000 0000#1624798415359462#-50.0#4.289010282928253#1
3008 33B2 DDD9 0140 2018 0626#1624798415360570#-57.5#2.8102528034064944#1
0000 000F 2000 0000 0000 0000#1624798415362099#-49.0#4.632621979414636#1
0000 0012 2000 0000 0000 0000#1624798415364326#-55.5#5.559146375297564#1
E200 001B 2014 0164 1580 8A56#1624798415368274#-63.5#5.436427912266712#1
0000 0010 2000 0000 0000 0000#1624798415373955#-52.0#3.5956509668039427#1
0000 0013 2000 0000 0000 0000#1624798415375006#-50.0#4.289010282928253#1
0000 0012 2000 0000 0000 0000#1624798415376865#-57.0#5.522330836388308#1
3008 33B2 DDD9 0140 2018 0626#1624798415377971#-58.0#2.8532042654672924#1
0000 0014 2000 0000 0000 0000#1624798415379078#-46.0#3.8840393549264434#1
E200 001B 2014 0201 1580 B140#1624798415380694#-63.5#1.705786636128833#1
0000 0011 2000 0000 0000 0000#1624798415383226#-58.0#1.7303303287350031#1
0000 000F 2000 0000 0000 0000#1624798415384276#-49.0#4.651029748869264#1
E200 001B 2014 0164 1580 8A56#1624798415385342#-63.5#5.325981295538946#1
0000 0015 2000 0000 0000 0000#1624798415387703#-56.5#3.411573272257666#1
0000 0010 2000 0000 0000 0000#1624798415652463#-48.5#4.9823695990525625#1
0000 0012 2000 0000 0000 0000#1624798415657371#-58.5#1.2455923997631406#1
3008 33B2 DDD9 0140 2018 0626#1624798415658701#-55.5#4.049709280018092#1
0000 000F 2000 0000 0000 0000#1624798415660887#-49.5#0.07976700097005335#1
0000 0013 2000 0000 0000 0000#1624798415661953#-55.5#5.927301764390117#1
0000 0015 2000 0000 0000 0000#1624798415663760#-48.0#4.6878452877785195#1
0000 0014 2000 0000 0000 0000#1624798415667158#-46.0#4.9823695990525625#1
E200 001B 2014 0164 1580 8A56#1624798415668268#-65.5#0.17794177139473438#1
E200 001B 2014 0201 1580 B140#1624798415677735#-65.0#2.521864415283994#1
0000 0011 2000 0000 0000 0000#1624798415679294#-55.5#3.497476196379262#1
0000 0013 2000 0000 0000 0000#1624798415685969#-56.5#5.737088146692298#1
0000 0014 2000 0000 0000 0000#1624798415688349#-48.0#4.706253057233147#1
0000 0011 2000 0000 0000 0000#1624798415690106#-55.0#3.5956509668039427#1
0000 000F 2000 0000 0000 0000#1624798415692222#-50.0#6.191146459906448#1
3008 33B2 DDD9 0140 2018 0626#1624798415693812#-56.5#3.5281558121369745#1
0000 0010 2000 0000 0000 0000#1624798415695596#-50.0#4.853515212870168#1
E200 001B 2014 0164 1580 8A56#1624798415696965#-64.5#6.037748381117884#1
0000 0015 2000 0000 0000 0000#1624798415698528#-46.5#4.387185053352934#1
0000 0012 2000 0000 0000 0000#1624798415699802#-60.0#1.325359400733194#1
E200 001B 2014 0201 1580 B140#1624798415703830#-64.0#2.5280003384355365#1
0000 0010 2000 0000 0000 0000#1624798415966026#-50.0#6.037748381117884#1
0000 0015 2000 0000 0000 0000#1624798415968837#-51.5#4.706253057233147#1
0000 0014 2000 0000 0000 0000#1624798415971046#-59.5#5.890486225480862#1
0000 0011 2000 0000 0000 0000#1624798415972133#-52.0#4.700117134081604#1
0000 000F 2000 0000 0000 0000#1624798415973652#-44.5#0.8774370106705868#1
0000 0013 2000 0000 0000 0000#1624798415974733#-61.5#1.5953400194010667#1
0000 0012 2000 0000 0000 0000#1624798415976165#-56.5#3.5711072741977725#1
3008 33B2 DDD9 0140 2018 0626#1624798415977736#-57.5#3.160000423044421#1
E200 001B 2014 0164 1580 8A56#1624798415980364#-64.0#5.4671075280244255#1
E200 001B 2014 0201 1580 B140#1624798415983449#-63.5#2.1659808724945253#1
E200 001B 2014 0201 1580 B140#1624798415989784#-63.5#1.9082721001297376#1
0000 0010 2000 0000 0000 0000#1624798415991192#-48.5#6.2463697682703305#1
0000 0011 2000 0000 0000 0000#1624798415992861#-50.0#4.804427827657828#1
0000 000F 2000 0000 0000 0000#1624798415993922#-43.5#0.9081166264282996#1
0000 0013 2000 0000 0000 0000#1624798415996497#-60.5#1.8530487917658545#1
0000 0012 2000 0000 0000 0000#1624798415998470#-56.5#3.6263305825616556#1
3008 33B2 DDD9 0140 2018 0626#1624798415999844#-58.0#3.06182565261974#1
0000 0014 2000 0000 0000 0000#1624798416000894#-60.5#6.086835766330224#1
0000 0015 2000 0000 0000 0000#1624798416002198#-54.0#4.878058905476339#1
E200 001B 2014 0164 1580 8A56#1624798416004871#-64.5#5.700272607783043#1
3008 33B2 DDD9 0140 2018 0626#1624798416269619#-56.5#3.865631585471816#1
0000 0011 2000 0000 0000 0000#1624798416270664#-50.0#0.5092816215780329#1
0000 0012 2000 0000 0000 0000#1624798416271750#-54.0#5.442563835418255#1
0000 0010 2000 0000 0000 0000#1624798416273993#-43.5#1.3192234775816514#1
E200 001B 2014 0201 1580 B140#1624798416275072#-63.5#2.7979809571034093#1
0000 000F 2000 0000 0000 0000#1624798416277817#-37.5#1.9389517158874505#1
0000 0014 2000 0000 0000 0000#1624798416279082#-62.0#2.767301341345697#1
0000 0013 2000 0000 0000 0000#1624798416280889#-56.5#4.509903516383785#1
0000 0015 2000 0000 0000 0000#1624798416281982#-61.0#0.6135923151542565#1
E200 001B 2014 0164 1580 8A56#1624798416283817#-65.5#6.19728238305799#1
0000 0014 2000 0000 0000 0000#1624798416301493#-62.0#2.724349879284899#1
0000 0011 2000 0000 0000 0000#1624798416302937#-49.5#0.3313398501832985#1
3008 33B2 DDD9 0140 2018 0626#1624798416306712#-57.0#3.3072625786814425#1
0000 000F 2000 0000 0000 0000#1624798416307762#-37.0#1.736466251886546#1
0000 0015 2000 0000 0000 0000#1624798416308811#-62.0#0.6504078540635119#1
0000 0013 2000 0000 0000 0000#1624798416309848#-56.0#4.289010282928253#1
E200 001B 2014 0164 1580 8A56#1624798416310914#-65.5#5.9088939949354895#1
0000 0010 2000 0000 0000 0000#1624798416312072#-41.0#1.1228739367322893#1
0000 0012 2000 0000 0000 0000#1624798416313073#-53.5#5.338253141842031#1
E200 001B 2014 0201 1580 B140#1624798416314565#-63.0#2.3930100291016#1
E200 001B 2014 0201 1580 B140#1624798416579810#-64.0#1.736466251886546#1
0000 0015 2000 0000 0000 0000#1624798416580875#-61.5#2.5770877236478773#1
0000 0013 2000 0000 0000 0000#1624798416582379#-55.0#5.2339424482658075#1
0000 0011 2000 0000 0000 0000#1624798416584525#-45.0#0.7915340865489908#1
0000 0012 2000 0000 0000 0000#1624798416585810#-52.0#0.14726215563702155#1
E200 001B 2014 0164 1580 8A56#1624798416587195#-64.0#5.3198453723874035#1
0000 000F 2000 0000 0000 0000#1624798416589161#-34.5#2.0493983326152168#1
0000 0014 2000 0000 0000 0000#1624798416590952#-58.0#4.190835512503572#1
3008 33B2 DDD9 0140 2018 0626#1624798416592528#-58.0#2.8654761117703775#1
0000 0010 2000 0000 0000 0000#1624798416593810#-39.0#1.533980787885641#1
3008 33B2 DDD9 0140 2018 0626#1624798416601142#-57.5#2.9145634969827183#1
0000 0015 2000 0000 0000 0000#1624798416602405#-61.5#2.9084275738311756#1
0000 000F 2000 0000 0000 0000#1624798416603511#-34.0#2.067806102069844#1
0000 0013 2000 0000 0000 0000#1624798416604620#-55.5#5.3627968344482015#1
0000 0012 2000 0000 0000 0000#1624798416605696#-51.5#0.18407769454627693#1
E200 001B 2014 0201 1580 B140#1624798416606758#-62.5#1.7732817907958012#1
0000 0011 2000 0000 0000 0000#1624798416608555#-44.0#0.8467573949128739#1
0000 0014 2000 0000 0000 0000#1624798416609621#-58.0#4.3074180523828804#1
0000 0010 2000 0000 0000 0000#1624798416613555#-39.0#1.564660403643354#1
E200 001B 2014 0164 1580 8A56#1624798416617180#-63.5#5.405748296509#1
0000 0013 2000 0000 0000 0000#1624798416883718#-51.0#1.1903690913992575#1
0000 0011 2000 0000 0000 0000#1624798416886432#-40.5#2.3071071049800045#1
0000 0012 2000 0000 0000 0000#1624798416887680#-45.5#1.6751070203711202#1
0000 000F 2000 0000 0000 0000#1624798416891731#-33.0#3.3624858870453256#1
0000 0014 2000 0000 0000 0000#1624798416892853#-57.5#0.5338253141842031#1
3008 33B2 DDD9 0140 2018 0626#1624798416893972#-55.5#4.166291819897402#1
0000 0010 2000 0000 0000 0000#1624798416895001#-35.5#2.9206994201342606#1
0000 0015 2000 0000 0000 0000#1624798416896194#-58.0#5.264622064023521#1
0000 0011 2000 0000 0000 0000#1624798416900312#-39.0#2.3316507975861747#1
0000 000F 2000 0000 0000 0000#1624798416903342#-32.5#3.380893656499953#1
0000 0015 2000 0000 0000 0000#1624798416904421#-58.0#5.240078371417351#1
0000 0010 2000 0000 0000 0000#1624798416905575#-34.5#2.9329712664373457#1
0000 0012 2000 0000 0000 0000#1624798416907825#-45.0#1.7303303287350031#1
0000 0014 2000 0000 0000 0000#1624798416917080#-57.5#0.28838838812250056#1
3008 33B2 DDD9 0140 2018 0626#1624798416919502#-56.5#3.706097583531709#1
0000 0013 2000 0000 0000 0000#1624798416920852#-50.5#0.9694758579437253#1
0000 0011 2000 0000 0000 0000#1624798417183849#-38.0#2.356194490192345#1
E200 001B 2014 0164 1580 8A56#1624798417185162#-64.5#5.393476450205914#1
3008 33B2 DDD9 0140 2018 0626#1624798417186266#-57.5#3.2029518851052186#1
0000 0013 2000 0000 0000 0000#1624798417188630#-46.0#1.2762720155208536#1
0000 000F 2000 0000 0000 0000#1624798417189735#-32.0#3.0925052683774528#1
0000 0014 2000 0000 0000 0000#1624798417192149#-52.5#0.8528933180644165#1
0000 0012 2000 0000 0000 0000#1624798417194277#-40.5#1.8039614065535141#1
0000 0010 2000 0000 0000 0000#1624798417195320#-34.0#2.7857091108003242#1
0000 0015 2000 0000 0000 0000#1624798417197967#-57.5#6.154330920997192#1
E200 001B 2014 0201 1580 B140#1624798417199586#-63.0#1.9389517158874505#1
0000 0015 2000 0000 0000 0000#1624798417204784#-57.5#6.178874613603362#1
0000 0010 2000 0000 0000 0000#1624798417206109#-32.5#2.804116880254952#1
0000 0011 2000 0000 0000 0000#1624798417208804#-37.0#2.386874105950058#1
0000 0014 2000 0000 0000 0000#1624798417209971#-52.0#0.8958447801252144#1
3008 33B2 DDD9 0140 2018 0626#1624798417211287#-57.5#3.215223731408304#1
E200 001B 2014 0164 1580 8A56#1624798417212587#-65.5#5.301437602932776#1
0000 000F 2000 0000 0000 0000#1624798417213647#-32.0#3.117048960983623#1
E200 001B 2014 0201 1580 B140#1624798417216571#-63.5#2.012582793705961#1
0000 0012 2000 0000 0000 0000#1624798417217634#-41.5#1.859184714917397#1
0000 0013 2000 0000 0000 0000#1624798417218803#-45.5#1.337631247036279#1
E200 001B 2014 0201 1580 B140#1624798417481238#-65.0#2.497320722677824#1
0000 000F 2000 0000 0000 0000#1624798417482786#-31.0#3.761320891895592#1
0000 0010 2000 0000 0000 0000#1624798417484631#-33.5#3.5956509668039427#1
0000 0012 2000 0000 0000 0000#1624798417485722#-40.0#2.8654761117703775#1
0000 0011 2000 0000 0000 0000#1624798417486862#-35.5#3.3011266555298997#1
0000 0015 2000 0000 0000 0000#1624798417488668#-52.0#1.2701360923693108#1
E200 001B 2014 0164 1580 8A56#1624798417489807#-64.0#5.927301764390117#1
3008 33B2 DDD9 0140 2018 0626#1624798417491691#-56.0#3.9147189706841563#1
0000 0013 2000 0000 0000 0000#1624798417494313#-43.5#2.448233337465483#1
0000 0014 2000 0000 0000 0000#1624798417495737#-47.5#1.9941750242513334#1
0000 0010 2000 0000 0000 0000#1624798417502536#-32.0#3.6140587362585705#1
0000 0012 2000 0000 0000 0000#1624798417503800#-40.0#2.890019804376548#1
0000 0015 2000 0000 0000 0000#1624798417505933#-52.0#1.3192234775816514#1
0000 0013 2000 0000 0000 0000#1624798417508427#-43.0#2.5034566458293663#1
0000 0011 2000 0000 0000 0000#1624798417510084#-35.5#3.3318062712876126#1
3008 33B2 DDD9 0140 2018 0626#1624798417511149#-56.5#4.031301510563465#1
0000 000F 2000 0000 0000 0000#1624798417512254#-31.0#3.749049045592507#1
0000 0014 2000 0000 0000 0000#1624798417513547#-47.5#2.030990563160589#1
E200 001B 2014 0164 1580 8A56#1624798417515141#-65.0#5.945709533844745#1
E200 001B 2014 0201 1580 B140#1624798417518633#-64.0#2.386874105950058#1
E200 001B 2014 0201 1580 B140#1624798417784018#-62.5#1.4726215563702154#1
0000 0013 2000 0000 0000 0000#1624798417785071#-41.5#2.3930100291016#1
0000 0014 2000 0000 0000 0000#1624798417787249#-45.0#2.0064468705544187#1
0000 0011 2000 0000 0000 0000#1624798417788659#-35.0#2.9820586516496865#1
E200 001B 2014 0199 1580 B13F#1624798417789718#-66.0#1.5155730184310134#1
0000 0012 2000 0000 0000 0000#1624798417791007#-38.5#2.7120780329818137#1
0000 0010 2000 0000 0000 0000#1624798417793077#-33.5#3.0925052683774528#1
0000 000F 2000 0000 0000 0000#1624798417794624#-31.5#3.0802334220743677#1
0000 0015 2000 0000 0000 0000#1624798417798808#-48.5#1.4603497100671303#1
E200 001B 2014 0164 1580 8A56#1624798417800530#-62.0#5.270757987175063#1
0000 000F 2000 0000 0000 0000#1624798417804150#-31.5#3.055689729468197#1
0000 0011 2000 0000 0000 0000#1624798417805340#-35.0#2.9636508821950587#1
E200 001B 2014 0164 1580 8A56#1624798417806634#-63.0#5.221670601962723#1
0000 0013 2000 0000 0000 0000#1624798417808429#-41.5#2.442097414313941#1
E200 001B 2014 0199 1580 B13F#1624798417809479#-65.0#1.5892040962495242#1
0000 0012 2000 0000 0000 0000#1624798417811849#-37.5#2.730485802436441#1
0000 0010 2000 0000 0000 0000#1624798417812990#-32.0#3.0925052683774528#1
0000 0014 2000 0000 0000 0000#1624798417814543#-44.5#2.067806102069844#1
0000 0015 2000 0000 0000 0000#1624798417815879#-48.5#1.4910293258248433#1
E200 001B 2014 0201 1580 B140#1624798417819175#-63.0#1.4726215563702154#1
0000 000F 2000 0000 0000 0000#1624798418084793#-31.0#3.706097583531709#1
E200 001B 2014 0164 1580 8A56#1624798418085865#-63.5#6.080699843178682#1
3008 33B2 DDD9 0140 2018 0626#1624798418087237#-56.0#4.215379205109742#1
0000 0011 2000 0000 0000 0000#1624798418088979#-36.0#3.8963112012295285#1
0000 0014 2000 0000 0000 0000#1624798418091239#-43.5#3.3870295796514958#1
0000 0010 2000 0000 0000 0000#1624798418092411#-32.0#3.859495662320273#1
0000 0015 2000 0000 0000 0000#1624798418097425#-45.5#2.9329712664373457#1
0000 0013 2000 0000 0000 0000#1624798418099718#-40.5#3.6692820446224537#1
0000 0012 2000 0000 0000 0000#1624798418101050#-38.5#3.7981364308048478#1
E200 001B 2014 0201 1580 B140#1624798418102541#-63.5#2.466641106920111#1
0000 0013 2000 0000 0000 0000#1624798418108851#-40.0#3.6754179677739964#1
0000 0010 2000 0000 0000 0000#1624798418110036#-31.5#3.8410878928656453#1
0000 0011 2000 0000 0000 0000#1624798418111281#-36.0#3.9085830475326135#1
E200 001B 2014 0164 1580 8A56#1624798418112648#-64.0#6.178874613603362#1
0000 000F 2000 0000 0000 0000#1624798418113738#-31.0#3.6815538909255388#1
0000 0015 2000 0000 0000 0000#1624798418114788#-46.0#2.9759227284981438#1
0000 0012 2000 0000 0000 0000#1624798418115822#-38.0#3.8288160465625602#1
E200 001B 2014 0201 1580 B140#1624798418117173#-64.0#2.399145952253143#1
0000 0014 2000 0000 0000 0000#1624798418118238#-43.0#3.442252888015379#1
3008 33B2 DDD9 0140 2018 0626#1624798418122926#-56.0#4.264466590322082#1
0000 000F 2000 0000 0000 0000#1624798418389026#-32.0#2.60776733940559#1
E200 001B 2014 0201 1580 B140#1624798418390386#-62.5#1.7426021750380885#1
0000 0010 2000 0000 0000 0000#1624798418392289#-32.0#2.9022916506796332#1
0000 0014 2000 0000 0000 0000#1624798418393310#-42.5#3.1906800388021335#1
0000 0013 2000 0000 0000 0000#1624798418394807#-40.0#3.3011266555298997#1
0000 0015 2000 0000 0000 0000#1624798418395845#-44.0#2.8716120349219203#1
E200 001B 2014 0164 1580 8A56#1624798418397395#-63.5#5.418020142812084#1
0000 0011 2000 0000 0000 0000#1624798418399881#-36.5#3.153864499892878#1
0000 0012 2000 0000 0000 0000#1624798418400899#-38.0#3.2827188860752723#1
3008 33B2 DDD9 0140 2018 0626#1624798418403277#-57.5#3.2459033471660166#1
0000 0015 2000 0000 0000 0000#1624798418408262#-44.5#2.859340188618835#1
0000 000F 2000 0000 0000 0000#1624798418410279#-32.0#2.5709518004963345#1
0000 0010 2000 0000 0000 0000#1624798418411932#-32.0#2.8838838812250054#1
E200 001B 2014 0164 1580 8A56#1624798418413054#-63.0#5.436427912266712#1
0000 0012 2000 0000 0000 0000#1624798418414212#-36.5#3.2704470397721868#1
0000 0011 2000 0000 0000 0000#1624798418415272#-36.5#3.1354567304382504#1
0000 0013 2000 0000 0000 0000#1624798418416313#-39.5#3.3072625786814425#1
3008 33B2 DDD9 0140 2018 0626#1624798418417846#-58.0#3.356349963893783#1
E200 001B 2014 0201 1580 B140#1624798418420006#-63.0#1.6751070203711202#1
0000 0014 2000 0000 0000 0000#1624798418422256#-42.5#3.2213596545598464#1
