长条形标签叠放实验， 拟合出正确顺序
speed   : 3
epc_type: 2
epc     : 000f - 0015
order   : 000f - 0015
0000 000F 2000 0000 0000 0000#1624798502743844#-52.5#0.02454369260617026#1
0000 0012 2000 0000 0000 0000#1624798502744859#-62.5#0.6688156235181395#1
0000 0013 2000 0000 0000 0000#1624798502745925#-54.5#5.350524988145116#1
0000 0010 2000 0000 0000 0000#1624798502747083#-55.0#5.006913291658733#1
0000 0015 2000 0000 0000 0000#1624798502748162#-62.0#4.25833066717054#1
0000 0015 2000 0000 0000 0000#1624798503017044#-62.0#4.485359823777615#1
0000 0010 2000 0000 0000 0000#1624798503018766#-53.5#5.154175447295755#1
0000 0011 2000 0000 0000 0000#1624798503019810#-61.0#3.5342917352885173#1
0000 0013 2000 0000 0000 0000#1624798503020893#-54.5#5.5100589900852235#1
0000 000F 2000 0000 0000 0000#1624798503022482#-51.5#0.22089323345553233#1
0000 0014 2000 0000 0000 0000#1624798503025755#-52.0#5.160311370447297#1
0000 0012 2000 0000 0000 0000#1624798503027701#-62.5#0.803805932852076#1
0000 0013 2000 0000 0000 0000#1624798503035300#-54.5#5.534602682691394#1
0000 0011 2000 0000 0000 0000#1624798503036586#-61.0#3.5158839658338894#1
0000 0010 2000 0000 0000 0000#1624798503037617#-55.0#5.1725832167503825#1
0000 0015 2000 0000 0000 0000#1624798503040703#-62.0#4.4362724385652745#1
0000 000F 2000 0000 0000 0000#1624798503042305#-52.0#0.22089323345553233#1
0000 0014 2000 0000 0000 0000#1624798503043356#-52.0#5.160311370447297#1
0000 0012 2000 0000 0000 0000#1624798503044616#-62.0#0.7853981633974483#1
0000 0011 2000 0000 0000 0000#1624798503309776#-61.0#3.3747577333484107#1
0000 0015 2000 0000 0000 0000#1624798503311409#-62.5#4.1417481272912315#1
0000 0010 2000 0000 0000 0000#1624798503312506#-55.0#4.902602598082509#1
0C21 0537 8123 1003 2202 062F#1624798503313625#-68.0#1.7119225592803755#1
0000 0013 2000 0000 0000 0000#1624798503314718#-54.5#5.2339424482658075#1
0000 0014 2000 0000 0000 0000#1624798503317755#-53.0#4.890330751779424#1
0000 000F 2000 0000 0000 0000#1624798503318848#-52.5#6.160466844148735#1
0000 0012 2000 0000 0000 0000#1624798503322764#-63.5#0.5951845456996288#1
0000 0014 2000 0000 0000 0000#1624798503326924#-53.0#4.890330751779424#1
0000 0011 2000 0000 0000 0000#1624798503328198#-61.0#3.3502140407422405#1
0000 0013 2000 0000 0000 0000#1624798503329834#-54.5#5.2339424482658075#1
0000 0010 2000 0000 0000 0000#1624798503330906#-55.0#4.908738521234052#1
0000 000F 2000 0000 0000 0000#1624798503334053#-52.5#6.160466844148735#1
0000 0015 2000 0000 0000 0000#1624798503337525#-62.5#4.0558452031696355#1
0000 0012 2000 0000 0000 0000#1624798503338813#-63.5#0.5522330836388308#1
3008 33B2 DDD9 0140 2018 0626#1624798503602826#-58.5#4.779884135051658#1
0000 0013 2000 0000 0000 0000#1624798503604902#-59.5#0.14726215563702155#1
0000 000F 2000 0000 0000 0000#1624798503605994#-50.0#1.1474176293384597#1
0000 0010 2000 0000 0000 0000#1624798503608248#-54.5#6.050020227420969#1
0000 0012 2000 0000 0000 0000#1624798503609992#-63.0#1.9696313316451632#1
0000 0011 2000 0000 0000 0000#1624798503612573#-59.5#4.601942363656923#1
0000 0014 2000 0000 0000 0000#1624798503615433#-50.5#5.688000761479957#1
0000 0015 2000 0000 0000 0000#1624798503617496#-57.5#5.399612373357457#1
0000 000F 2000 0000 0000 0000#1624798503629410#-50.0#0.9019807032767571#1
0000 0011 2000 0000 0000 0000#1624798503631793#-58.5#4.534447208989955#1
0000 0014 2000 0000 0000 0000#1624798503634445#-52.0#5.448699758569798#1
0000 0013 2000 0000 0000 0000#1624798503635497#-61.0#0.06135923151542565#1
0000 0010 2000 0000 0000 0000#1624798503636950#-52.0#5.872078456026235#1
0000 0015 2000 0000 0000 0000#1624798503637986#-56.0#5.166447293598839#1
0000 0012 2000 0000 0000 0000#1624798503640131#-64.0#2.098485717827557#1
0000 0011 2000 0000 0000 0000#1624798503902729#-54.0#5.638913376267617#1
0000 0010 2000 0000 0000 0000#1624798503904567#-47.5#0.5031456984264903#1
0000 0012 2000 0000 0000 0000#1624798503908948#-60.0#4.503767593232243#1
0000 0013 2000 0000 0000 0000#1624798503910113#-66.5#2.2396119503130363#1
0000 0014 2000 0000 0000 0000#1624798503911192#-64.5#0.14726215563702155#1
0000 0015 2000 0000 0000 0000#1624798503912310#-52.5#5.332117218690489#1
0000 000F 2000 0000 0000 0000#1624798503913644#-43.5#1.3437671701878218#1
0000 0011 2000 0000 0000 0000#1624798503918873#-52.0#5.743224069843841#1
0000 0013 2000 0000 0000 0000#1624798503920666#-66.0#2.5954954931025047#1
0000 000F 2000 0000 0000 0000#1624798503922212#-43.5#1.3437671701878218#1
0000 0010 2000 0000 0000 0000#1624798503925095#-49.0#0.5583690067903734#1
0000 0015 2000 0000 0000 0000#1624798503926757#-53.5#5.418020142812084#1
0000 0012 2000 0000 0000 0000#1624798503927818#-60.0#4.571262747899211#1
0000 0014 2000 0000 0000 0000#1624798503930249#-65.0#0.3374757733348411#1
0000 0010 2000 0000 0000 0000#1624798504199062#-42.0#1.8100973297050567#1
0000 0011 2000 0000 0000 0000#1624798504200201#-48.0#1.043106935762236#1
0000 000F 2000 0000 0000 0000#1624798504201573#-39.0#2.423689644859313#1
0000 0012 2000 0000 0000 0000#1624798504202634#-56.0#0.2270291566070749#1
0000 0013 2000 0000 0000 0000#1624798504205065#-62.0#5.356660911296659#1
0000 0014 2000 0000 0000 0000#1624798504206087#-67.5#3.4054373491061236#1
0000 0015 2000 0000 0000 0000#1624798504207167#-64.0#1.0615147052168636#1
0000 000F 2000 0000 0000 0000#1624798504212300#-38.5#2.435961491162398#1
0000 0013 2000 0000 0000 0000#1624798504213581#-61.5#5.411884219660542#1
0000 0014 2000 0000 0000 0000#1624798504214891#-68.0#3.749049045592507#1
0000 0011 2000 0000 0000 0000#1624798504217343#-49.0#1.1228739367322893#1
0000 0012 2000 0000 0000 0000#1624798504218705#-55.5#0.25770877236478773#1
0000 0010 2000 0000 0000 0000#1624798504221918#-43.0#1.8775924843720249#1
0000 0015 2000 0000 0000 0000#1624798504223210#-64.0#1.3499030933393643#1
0000 0014 2000 0000 0000 0000#1624798504488165#-63.5#5.436427912266712#1
0000 0010 2000 0000 0000 0000#1624798504490187#-38.0#2.018718716857504#1
0000 000F 2000 0000 0000 0000#1624798504491565#-35.5#2.5341362615870793#1
0000 0013 2000 0000 0000 0000#1624798504492633#-56.5#6.270913460876501#1
0C21 0537 8123 1003 2202 062F#1624798504493948#-67.5#1.4971652489763858#1
0000 0011 2000 0000 0000 0000#1624798504495231#-43.5#1.3437671701878218#1
0000 0012 2000 0000 0000 0000#1624798504496491#-51.0#0.6933593161243098#1
0000 0015 2000 0000 0000 0000#1624798504497656#-66.5#3.724505352986337#1
0000 0013 2000 0000 0000 0000#1624798504503797#-56.5#0.018407769454627694#1
0000 0010 2000 0000 0000 0000#1624798504505442#-39.0#2.055534255766759#1
0000 0014 2000 0000 0000 0000#1624798504506523#-63.0#5.546874528994478#1
0000 0011 2000 0000 0000 0000#1624798504509209#-45.0#1.3928545554001621#1
0000 0012 2000 0000 0000 0000#1624798504510285#-51.0#0.7915340865489908#1
0000 0015 2000 0000 0000 0000#1624798504511306#-67.0#3.7981364308048478#1
0000 000F 2000 0000 0000 0000#1624798504513094#-35.0#2.5832236467994196#1
0C21 0537 8123 1003 2202 062F#1624798504515608#-67.5#1.6260196351587797#1
0000 0014 2000 0000 0000 0000#1624798504778353#-57.5#1.368310862793992#1
0000 0013 2000 0000 0000 0000#1624798504780312#-50.0#1.8100973297050567#1
0000 000F 2000 0000 0000 0000#1624798504782083#-33.5#3.933126740138784#1
0000 0015 2000 0000 0000 0000#1624798504783135#-61.0#0.11044661672776616#1
0000 0010 2000 0000 0000 0000#1624798504784533#-34.5#3.5281558121369745#1
0000 0012 2000 0000 0000 0000#1624798504785606#-45.5#2.3623304133438876#1
0000 0011 2000 0000 0000 0000#1624798504788849#-41.0#3.031146036862027#1
0000 000F 2000 0000 0000 0000#1624798504792857#-33.0#3.9453985864418692#1
0000 0013 2000 0000 0000 0000#1624798504794137#-50.0#1.8530487917658545#1
0000 0015 2000 0000 0000 0000#1624798504795802#-61.0#0.18407769454627693#1
0000 0010 2000 0000 0000 0000#1624798504797090#-35.5#3.5833791205008576#1
0000 0012 2000 0000 0000 0000#1624798504798917#-45.5#2.399145952253143#1
0000 0014 2000 0000 0000 0000#1624798504800227#-57.0#1.4848934026733007#1
0000 0011 2000 0000 0000 0000#1624798504802011#-41.0#3.0802334220743677#1
3008 33B2 DDD9 0140 2018 0626#1624798504805327#-58.5#4.853515212870168#1
0000 000F 2000 0000 0000 0000#1624798505069166#-31.5#3.6570101983193686#1
0000 0015 2000 0000 0000 0000#1624798505070233#-55.5#0.8958447801252144#1
0000 0012 2000 0000 0000 0000#1624798505072234#-42.0#2.6139032625571326#1
0000 0011 2000 0000 0000 0000#1624798505075344#-37.5#3.147728576741336#1
0000 0010 2000 0000 0000 0000#1624798505077569#-32.5#3.448388811166921#1
0000 0013 2000 0000 0000 0000#1624798505078893#-46.0#2.1046216409791#1
0000 0014 2000 0000 0000 0000#1624798505080202#-51.0#1.6751070203711202#1
0C21 0537 8123 1003 2202 062F#1624798505081546#-68.5#1.9880391010997909#1
0000 0013 2000 0000 0000 0000#1624798505086330#-45.5#2.116893487282185#1
0000 0012 2000 0000 0000 0000#1624798505087889#-41.5#2.650718801466388#1
0000 000F 2000 0000 0000 0000#1624798505089651#-31.5#3.650874275167826#1
0000 0011 2000 0000 0000 0000#1624798505091422#-38.0#3.172272269347506#1
0000 0010 2000 0000 0000 0000#1624798505093620#-32.5#3.485204350076177#1
0000 0014 2000 0000 0000 0000#1624798505098139#-50.5#1.7241944055834606#1
0000 0015 2000 0000 0000 0000#1624798505099430#-54.5#0.9940195505498954#1
0000 0010 2000 0000 0000 0000#1624798505362514#-31.0#4.1601558967458585#1
0000 0012 2000 0000 0000 0000#1624798505363620#-39.5#3.724505352986337#1
0000 0013 2000 0000 0000 0000#1624798505366555#-42.5#3.3440781175906977#1
0000 000F 2000 0000 0000 0000#1624798505368778#-30.5#4.190835512503572#1
0000 0011 2000 0000 0000 0000#1624798505370176#-35.0#4.025165587411922#1
0000 0015 2000 0000 0000 0000#1624798505371213#-50.5#2.350058567040802#1
0000 0014 2000 0000 0000 0000#1624798505372780#-47.0#2.945243112740431#1
0000 0014 2000 0000 0000 0000#1624798505382557#-47.0#2.988194574801229#1
0000 0011 2000 0000 0000 0000#1624798505384232#-36.0#4.049709280018092#1
0000 0010 2000 0000 0000 0000#1624798505385307#-32.5#4.1601558967458585#1
0000 000F 2000 0000 0000 0000#1624798505386855#-30.5#4.190835512503572#1
0000 0013 2000 0000 0000 0000#1624798505389712#-42.5#3.4177091954092087#1
0000 0012 2000 0000 0000 0000#1624798505390787#-39.0#3.785864584501762#1
0000 0015 2000 0000 0000 0000#1624798505392038#-50.0#2.4175537217077703#1
0000 0015 2000 0000 0000 0000#1624798505654624#-47.0#2.9391071895888885#1
0000 0011 2000 0000 0000 0000#1624798505656199#-35.5#3.847223816017188#1
0000 000F 2000 0000 0000 0000#1624798505657760#-31.0#3.650874275167826#1
0000 0013 2000 0000 0000 0000#1624798505658871#-40.5#3.6201946594101133#1
0000 0010 2000 0000 0000 0000#1624798505661277#-31.5#3.785864584501762#1
0000 0012 2000 0000 0000 0000#1624798505662327#-38.0#3.785864584501762#1
0000 0014 2000 0000 0000 0000#1624798505663907#-44.0#3.411573272257666#1
9999 33B2 DDD9 0140 0000 0000#1624798505675394#-64.0#1.0676506283684062#1
0000 0011 2000 0000 0000 0000#1624798505683249#-35.5#3.5281558121369745#1
0000 000F 2000 0000 0000 0000#1624798505685438#-31.0#3.2949907323783574#1
0000 0015 2000 0000 0000 0000#1624798505686474#-46.0#2.724349879284899#1
0000 0012 2000 0000 0000 0000#1624798505687594#-38.0#3.479068426924634#1
0000 0013 2000 0000 0000 0000#1624798505690074#-40.5#3.3502140407422405#1
0000 0010 2000 0000 0000 0000#1624798505691188#-31.0#3.4606606574700063#1
0C21 0537 8123 1003 2202 062F#1624798505693214#-68.5#1.552388557340269#1
0000 0014 2000 0000 0000 0000#1624798505694749#-44.5#3.141592653589793#1
0000 0011 2000 0000 0000 0000#1624798505960173#-35.5#4.23378697456437#1
0000 0015 2000 0000 0000 0000#1624798505961267#-44.0#4.104932588381976#1
0000 0010 2000 0000 0000 0000#1624798505962406#-32.5#4.0128937411088375#1
0000 000F 2000 0000 0000 0000#1624798505964183#-32.0#3.6815538909255388#1
0000 0012 2000 0000 0000 0000#1624798505968012#-37.0#4.338097668140593#1
0000 0013 2000 0000 0000 0000#1624798505969383#-38.5#4.374913207049849#1
0000 0014 2000 0000 0000 0000#1624798505970707#-41.5#4.344233591292136#1
0000 000F 2000 0000 0000 0000#1624798505976913#-32.0#3.650874275167826#1
0000 0015 2000 0000 0000 0000#1624798505978820#-43.5#4.135612204139688#1
0000 0014 2000 0000 0000 0000#1624798505980142#-41.5#4.356505437595221#1
0000 0012 2000 0000 0000 0000#1624798505981903#-37.0#4.344233591292136#1
0000 0013 2000 0000 0000 0000#1624798505982973#-38.5#4.387185053352934#1
0000 0011 2000 0000 0000 0000#1624798505987641#-35.5#4.215379205109742#1
0000 0010 2000 0000 0000 0000#1624798505989365#-32.5#3.9822141253511245#1
0000 0014 2000 0000 0000 0000#1624798506253346#-40.5#4.215379205109742#1
0000 000F 2000 0000 0000 0000#1624798506255251#-33.5#2.5770877236478773#1
0000 0010 2000 0000 0000 0000#1624798506256295#-36.0#3.11091303783208#1
0000 0013 2000 0000 0000 0000#1624798506257594#-39.0#4.074252972624263#1
0000 0011 2000 0000 0000 0000#1624798506258927#-37.0#3.54042765844006#1
0000 0012 2000 0000 0000 0000#1624798506261156#-38.5#3.902447124381071#1
0000 0015 2000 0000 0000 0000#1624798506265740#-42.0#4.135612204139688#1
0000 0010 2000 0000 0000 0000#1624798506273497#-36.0#3.08636934522591#1
0000 0013 2000 0000 0000 0000#1624798506274583#-38.5#4.074252972624263#1
0000 0014 2000 0000 0000 0000#1624798506276363#-40.5#4.221515128261284#1
0000 000F 2000 0000 0000 0000#1624798506277398#-33.5#2.5280003384355365#1
0000 0012 2000 0000 0000 0000#1624798506279046#-38.5#3.865631585471816#1
0000 0011 2000 0000 0000 0000#1624798506280305#-37.0#3.509748042682347#1
0000 0015 2000 0000 0000 0000#1624798506281713#-42.0#4.172427743048944#1
0000 0015 2000 0000 0000 0000#1624798506544929#-41.5#4.374913207049849#1
0000 0014 2000 0000 0000 0000#1624798506546467#-40.5#4.3074180523828804#1
0000 000F 2000 0000 0000 0000#1624798506548116#-35.0#1.902136176978195#1
0000 0012 2000 0000 0000 0000#1624798506549419#-39.0#3.6754179677739964#1
0000 0011 2000 0000 0000 0000#1624798506550604#-38.0#3.141592653589793#1
0000 0010 2000 0000 0000 0000#1624798506553132#-37.0#2.5157284921324514#1
0000 0013 2000 0000 0000 0000#1624798506554456#-39.5#4.000621894805752#1
0000 0010 2000 0000 0000 0000#1624798506562657#-35.5#2.5034566458293663#1
0000 0012 2000 0000 0000 0000#1624798506564579#-38.5#3.6447383520162835#1
0000 0014 2000 0000 0000 0000#1624798506566204#-40.5#4.289010282928253#1
0000 000F 2000 0000 0000 0000#1624798506567284#-35.5#1.846912868614312#1
0000 0015 2000 0000 0000 0000#1624798506568561#-41.5#4.362641360746763#1
0000 0011 2000 0000 0000 0000#1624798506569609#-39.5#3.0925052683774528#1
0000 0013 2000 0000 0000 0000#1624798506571058#-39.5#3.988350048502667#1
0000 0015 2000 0000 0000 0000#1624798506837340#-42.5#3.8840393549264434#1
0000 0010 2000 0000 0000 0000#1624798506839322#-37.5#1.1106020904292042#1
0000 0011 2000 0000 0000 0000#1624798506840368#-40.5#1.8530487917658545#1
0000 0013 2000 0000 0000 0000#1624798506842633#-41.0#3.104777114680538#1
0000 0014 2000 0000 0000 0000#1624798506844867#-41.5#3.5833791205008576#1
0000 000F 2000 0000 0000 0000#1624798506846399#-38.0#0.3190680038802134#1
0000 0012 2000 0000 0000 0000#1624798506848547#-41.0#2.5341362615870793#1
0000 0010 2000 0000 0000 0000#1624798506856930#-39.0#1.043106935762236#1
0000 0014 2000 0000 0000 0000#1624798506858241#-41.5#3.54042765844006#1
0000 0015 2000 0000 0000 0000#1624798506859332#-42.5#3.8410878928656453#1
0000 0012 2000 0000 0000 0000#1624798506860412#-41.0#2.4850488763747385#1
0000 0013 2000 0000 0000 0000#1624798506861438#-41.0#3.0066023442558567#1
0000 0011 2000 0000 0000 0000#1624798506862443#-41.0#1.761009944492716#1
0000 000F 2000 0000 0000 0000#1624798506863491#-38.5#0.22089323345553233#1
0000 0013 2000 0000 0000 0000#1624798507128160#-42.0#2.742757648739526#1
0000 0011 2000 0000 0000 0000#1624798507130462#-41.5#1.1903690913992575#1
0000 0014 2000 0000 0000 0000#1624798507132411#-43.0#3.436116964863836#1
0000 0012 2000 0000 0000 0000#1624798507133729#-41.5#2.043262409463674#1
0000 0010 2000 0000 0000 0000#1624798507134885#-40.5#0.3129320807286708#1
0000 000F 2000 0000 0000 0000#1624798507136177#-41.0#5.638913376267617#1
3008 33B2 DDD9 0140 2018 0626#1624798507137426#-59.0#4.743068596142402#1
0000 0015 2000 0000 0000 0000#1624798507138476#-44.0#3.9208548938356986#1
0000 0011 2000 0000 0000 0000#1624798507141516#-43.0#1.141281706186917#1
0000 0013 2000 0000 0000 0000#1624798507142614#-42.5#2.6875343403756435#1
0000 000F 2000 0000 0000 0000#1624798507144429#-41.0#5.595961914206819#1
3008 33B2 DDD9 0140 2018 0626#1624798507145496#-59.0#4.841243366567084#1
0000 0015 2000 0000 0000 0000#1624798507147498#-44.0#3.902447124381071#1
0000 0010 2000 0000 0000 0000#1624798507148896#-40.0#0.2761165418194154#1
0000 0012 2000 0000 0000 0000#1624798507152109#-42.5#1.9941750242513334#1
0000 0014 2000 0000 0000 0000#1624798507153632#-43.0#3.368621810196868#1
0000 0011 2000 0000 0000 0000#1624798507423631#-44.0#5.859806609723149#1
0000 000F 2000 0000 0000 0000#1624798507424665#-40.5#3.522019888985432#1
0000 0015 2000 0000 0000 0000#1624798507426829#-45.5#2.816388726558037#1
0000 0013 2000 0000 0000 0000#1624798507428154#-44.5#1.3867186322486196#1
0000 0012 2000 0000 0000 0000#1624798507430569#-45.0#0.6135923151542565#1
0000 0010 2000 0000 0000 0000#1624798507432011#-43.0#4.706253057233147#1
0000 0014 2000 0000 0000 0000#1624798507433348#-45.0#2.141437179888355#1
0000 0012 2000 0000 0000 0000#1624798507438173#-45.0#0.5951845456996288#1
0000 0011 2000 0000 0000 0000#1624798507439288#-44.5#5.792311455056181#1
0000 0013 2000 0000 0000 0000#1624798507441500#-44.5#1.3560390164909069#1
0000 000F 2000 0000 0000 0000#1624798507444658#-40.5#3.399301425954581#1
0000 0010 2000 0000 0000 0000#1624798507446419#-42.5#4.601942363656923#1
0000 0014 2000 0000 0000 0000#1624798507448525#-44.5#2.086213871524472#1
0000 0015 2000 0000 0000 0000#1624798507449689#-45.5#2.767301341345697#1
0000 0013 2000 0000 0000 0000#1624798507711129#-47.5#6.14819499784565#1
0000 0012 2000 0000 0000 0000#1624798507712731#-48.0#5.203262832508095#1
0000 0015 2000 0000 0000 0000#1624798507715576#-47.5#1.5155730184310134#1
0000 0011 2000 0000 0000 0000#1624798507716995#-46.5#3.6447383520162835#1
0000 000F 2000 0000 0000 0000#1624798507718087#-42.5#1.6198837120072371#1
0000 0010 2000 0000 0000 0000#1624798507719091#-40.5#2.356194490192345#1
0000 0014 2000 0000 0000 0000#1624798507728096#-47.0#1.214912784005428#1
